id,event_id,start_time,end_time,title,subtitle,content,act,genres,area.id,area.name,service.id,service.name,service.logo_s.url,service.logo_s.width,service.logo_s.height,service.logo_m.url,service.logo_m.width,service.logo_m.height,service.logo_l.url,service.logo_l.width,service.logo_l.height,airtime
2020121068382,68382,2020-12-10 18:50:00+09:00,2020-12-10 19:00:03+09:00,ニュース・天気予報・交通情報,,,,"['0009', '0000']",130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200,0 days 00:10:03
2020121068384,68384,2020-12-10 19:00:03+09:00,2020-12-10 19:30:00+09:00,Ｎらじ_きょうのニュース,▽ＮＨＫきょうのニュース　野村正育,,野村正育,"['0000', '0006', '0007']",130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200,0 days 00:29:57
2020121068541,68541,2020-12-10 19:30:00+09:00,2020-12-10 21:15:00+09:00,ミケランジェリ変奏曲～名盤を通して知る大芸術家～_第４変奏,第４変奏「内気な巨匠の素顔～秘められた心の歌～」　【ゲスト】ピアニスト…伊藤恵，【出演】音楽評論家…増田良介，フリーアナウンサー…東涼子,,【ゲスト】ピアニスト…伊藤恵，【出演】音楽評論家…増田良介，フリーアナウンサー…東涼子,['0402'],130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200,0 days 01:45:00
2020121068542,68542,2020-12-10 21:15:00+09:00,2020-12-10 21:30:00+09:00,青春アドベンチャー_選「クリスマス・キャロル」（４）,【原作】チャールズ・ディケンズ，【脚色】吉田小夏【演出】藤井靖【出演】伊武雅刀，戸田恵子，平田広明，近江谷太朗，池田有希子，石川由依，中村彰男，原康義ほか,渡辺優奈，池田優音【音楽】森悠也,【原作】チャールズ・ディケンズ，【脚色】吉田小夏，【音楽】森悠也，【出演】伊武雅刀，戸田恵子，平田広明，近江谷太朗，池田有希子，石川由依，中村彰男，原康義，渡辺優奈，池田優音，【演出】藤井靖,['0300'],130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200,0 days 00:15:00
2020121068543,68543,2020-12-10 21:30:00+09:00,2020-12-10 23:00:03+09:00,ミュージックライン_ＴＨＥ_ＲＡＭＰＡＧＥ_ｆｒｏｍ_ＥＸＩＬＥ_ＴＲＩＢＥ,南波志帆，【ゲスト】ＴＨＥ　ＲＡＭＰＡＧＥ　ｆｒｏｍ　ＥＸＩＬＥ　ＴＲＩＢＥ,ＤＪ南波志帆が、最新のジャパニーズ・ポップスを、癒やしのトークとともにお届けします。今夜のゲストは、ＴＨＥ　ＲＡＭＰＡＧＥ　ｆｒｏｍ　ＥＸＩＬＥ　ＴＲＩＢＥの吉野北人・山本彰吾が番組初登場。新曲ＭＶ驚きの撮影裏話、２人のファッションやプライベートなど、意外な素顔も明らかに。皆さんは今、どんな曲が聞きたいですか？近況をリクエストとともに、番組ホームページからお送りください。,南波志帆，【ゲスト】ＴＨＥ　ＲＡＭＰＡＧＥ,"['0400', '0401']",130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200,0 days 01:30:03
2020121068545,68545,2020-12-10 23:00:03+09:00,2020-12-10 23:50:00+09:00,リトグリのミューズノート__ギター女子♪,かれん，芹奈,　,かれん，芹奈,"['0400', '0401']",130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200,0 days 00:49:57
2020121068546,68546,2020-12-10 23:50:00+09:00,2020-12-10 23:55:00+09:00,５分でミュージックライン,南波志帆,　,南波志帆,['0400'],130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200,0 days 00:05:00
2020121068547,68547,2020-12-10 23:55:00+09:00,2020-12-11 00:00:03+09:00,らじるの時間,ＮＨＫラジオのおすすめ番組をご紹介,ザ・ソウルミュージックⅡ　久保田利伸のＰｅａｃｅ　＆　Ｓｏｕｌ▽Ｎ響　ザ・レジェンド,早坂隆信,['0207'],130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200,0 days 00:05:03
2020121068757,68757,2020-12-11 00:00:03+09:00,2020-12-11 00:50:00+09:00,夜のプレイリスト,作家・作詞家…高橋久美子,　,作家・作詞家…高橋久美子,"['0415', '0400', '0401']",130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200,0 days 00:49:57
2020121068758,68758,2020-12-11 00:50:00+09:00,2020-12-11 01:00:03+09:00,名曲スケッチ「レ・プレリュード」_「管弦楽のための協奏曲」,,　バルトーク作曲、山本直純・編曲　（管弦楽）東京フィルハーモニー交響楽団　（指揮）山本直純,高関健，山本直純,['0402'],130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200,0 days 00:10:03
2020121068560,68560,2020-12-11 01:00:03+09:00,2020-12-11 01:05:00+09:00,ニュース,“どこでも聴ける”最新ラジオニュース,,,['0000'],130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200,0 days 00:04:57
2020121068561,68561,2020-12-11 01:05:00+09:00,2020-12-11 02:00:03+09:00,ラジオ深夜便_深夜便アーカイブス,,　村上里和　▽深夜便アーカイブス　「シリーズ宇宙～“人生の星をつかみ続けて（２）”」　北海道・美瑛町美宙（みそら）天文台台長　理論物理学者…佐治晴夫　（２０１９年３月２７日）▽深夜便のうた,村上里和，佐治晴夫,"['0215', '0415']",130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200,0 days 00:55:03
2020121068562,68562,2020-12-11 02:00:03+09:00,2020-12-11 02:05:00+09:00,ニュース,“どこでも聴ける”最新ラジオニュース,,,['0000'],130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200,0 days 00:04:57
2020121068563,68563,2020-12-11 02:05:00+09:00,2020-12-11 03:00:03+09:00,ラジオ深夜便_ロマンチックコンサート,,　村上里和　▽ロマンチックコンサート　「ビンテージ・ポップス～アバ作品集」,村上里和,"['0215', '0415']",130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200,0 days 00:55:03
2020121068564,68564,2020-12-11 03:00:03+09:00,2020-12-11 03:05:00+09:00,ニュース,“どこでも聴ける”最新ラジオニュース,,,['0000'],130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200,0 days 00:04:57
2020121068565,68565,2020-12-11 03:05:00+09:00,2020-12-11 04:00:03+09:00,ラジオ深夜便_にっぽんの歌こころの歌,,　村上里和　▽にっぽんの歌こころの歌　「昭和歌年鑑～昭和５９年の流行歌」　▽全国の天気と気温,村上里和,"['0215', '0415']",130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200,0 days 00:55:03
2020121068566,68566,2020-12-11 04:00:03+09:00,2020-12-11 04:05:00+09:00,ニュース,“どこでも聴ける”最新ラジオニュース,,,['0000'],130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200,0 days 00:04:57
2020121068567,68567,2020-12-11 04:05:00+09:00,2020-12-11 05:00:03+09:00,ラジオ深夜便_人権インタビュー,,　村上里和　▽人権インタビュー　「いま訴えたい、ハンセン病差別の経験から」　国立療養所星塚敬愛園入所者自治会会長…岩川洋一郎▽誕生日の花　▽明日の予告,村上里和，岩川洋一郎,"['0215', '0415']",130,東京,r3,ＮＨＫＦＭ,//www.nhk.or.jp/common/img/media/fm-100x50.png,100,50,//www.nhk.or.jp/common/img/media/fm-200x100.png,200,100,//www.nhk.or.jp/common/img/media/fm-200x200.png,200,200,0 days 00:55:03
